word1,word2,lift_value
thin,bodied,0.09154929577464788
thin,vintage,0.09751990202082057
thin,boozy,0.21027728873239435
funk,deep,0.22056786703601108
funk,bodied,0.456140350877193
funk,vintage,0.0
funk,boozy,0.0
deep,bodied,0.17105263157894737
deep,vintage,0.09110411899313502
deep,boozy,0.19644325657894735
bodied,vintage,0.0
bodied,boozy,0.7109374999999999
vintage,boozy,0.10818614130434782
chocolate,dark,1.4601862974851807
sweet,dark,0.6863684830798586
vanilla,dark,1.1518934339483733
aroma,dark,0.9962004723169772
bourbon,dark,1.3170299466703133
black,dark,0.9724003175184709
coffee,dark,1.339638326250814
light,dark,0.533025800568578
body,dark,0.3978817299205648
fruit,dark,1.0036001796634764
carbonation,dark,0.1810087615439261
finish,dark,0.36121659936420647
smooth,dark,0.3339611650485436
malt,dark,1.0645392328505492
mouthfeel,dark,0.1484271844660194
caramel,dark,1.1975375110326567
thick,dark,0.5930309881633196
roasted,dark,1.4842718446601941
balanced,dark,0.298846680132925
thin,dark,0.8884725830712429
funk,dark,0.06509964230965763
deep,dark,1.0741440981093509
bodied,dark,0.3281553398058252
vintage,dark,0.4840016884761502
boozy,dark,0.8986802184466018
sweet,chocolate,0.9709341181160526
vanilla,chocolate,2.020803091623968
aroma,chocolate,1.0057343347404197
bourbon,chocolate,2.172893751964118
black,chocolate,0.7720030107033056
coffee,chocolate,2.2910847714650475
light,chocolate,0.7495545369986442
body,chocolate,0.3794947446063065
fruit,chocolate,0.4828091501663864
carbonation,chocolate,0.18908623163310742
finish,chocolate,0.4688111436213179
smooth,chocolate,0.7235699797160244
malt,chocolate,1.3503391746749578
mouthfeel,chocolate,0.38762677484787017
caramel,chocolate,1.2862161165406603
thick,chocolate,0.6371946983800606
roasted,chocolate,2.4397685240424773
balanced,chocolate,0.6243652749227439
thin,chocolate,0.3275719224066509
funk,chocolate,0.0
deep,chocolate,0.48453346855983775
bodied,chocolate,0.5010141987829615
vintage,chocolate,0.1404444836405327
boozy,chocolate,0.9993502789046653
vanilla,sweet,1.090663781059091
aroma,sweet,0.7297818049263135
bourbon,sweet,0.9542294227794513
black,sweet,0.2624544055452551
coffee,sweet,0.7528855565199727
light,sweet,0.7323475872640756
body,sweet,0.4033981432825363
fruit,sweet,0.628967560117664
carbonation,sweet,0.3692059463947241
finish,sweet,0.7060037171551827
smooth,sweet,0.6014065510597302
malt,sweet,0.6488913105278119
mouthfeel,sweet,0.3927552986512524
caramel,sweet,1.2217813977929584
thick,sweet,0.5380209570565102
roasted,sweet,0.6930975858551514
balanced,sweet,0.5436629553477906
thin,sweet,0.25930147358137257
funk,sweet,0.4521853767366392
deep,sweet,0.5813811986613934
bodied,sweet,0.32562620423892097
vintage,sweet,0.13340872916143084
boozy,sweet,1.0355852601156068
aroma,vanilla,0.8975278596131675
bourbon,vanilla,2.2450837727788535
black,vanilla,0.46518525142329126
coffee,vanilla,1.6348666777705434
light,vanilla,0.9006834070854388
body,vanilla,0.39056441189142604
fruit,vanilla,0.5156937815182743
carbonation,vanilla,0.1840827649982661
finish,vanilla,0.44082120538522834
smooth,vanilla,0.5736018957345971
malt,vanilla,1.1692273327635772
mouthfeel,vanilla,0.3169905213270142
caramel,vanilla,1.7702068074105988
thick,vanilla,0.4755891709407258
roasted,vanilla,1.864650125453025
balanced,vanilla,0.6078437609338719
thin,vanilla,0.22323276149789734
funk,vanilla,0.23833873783986032
deep,vanilla,0.3277157645298079
bodied,vanilla,0.6469194312796208
vintage,vanilla,0.09844426128168143
boozy,vanilla,0.9552169727488151
bourbon,aroma,0.9893262276360868
black,aroma,0.9745028046914839
coffee,aroma,0.8360590622571452
light,aroma,0.46607436165447214
body,aroma,0.3451269451269451
fruit,aroma,0.8332403577955179
carbonation,aroma,0.13063795502819894
finish,aroma,0.030471179143745513
smooth,aroma,0.20659459459459456
malt,aroma,0.8608108108108107
mouthfeel,aroma,0.18363963963963964
caramel,aroma,0.8764619164619164
thick,aroma,0.4087868690608416
roasted,aroma,0.9722098569157394
balanced,aroma,0.3928532559405042
thin,aroma,0.8001903311762465
funk,aroma,0.453058321479374
deep,aroma,0.8155049786628733
bodied,aroma,0.07027027027027027
vintage,aroma,0.07485311398354877
boozy,aroma,0.484206081081081
black,bourbon,0.6545486757020108
coffee,bourbon,1.9606173783917564
light,bourbon,0.5799470858298965
body,bourbon,0.3764404609475032
fruit,bourbon,0.5363941657059796
carbonation,bourbon,0.23341348906446815
finish,bourbon,0.5557771407204288
smooth,bourbon,0.7536338028169015
malt,bourbon,1.434022165781575
mouthfeel,bourbon,0.48447887323943667
caramel,bourbon,1.7617413572343152
thick,bourbon,0.44244645957939416
roasted,bourbon,2.343231151615576
balanced,bourbon,0.8309481047357973
thin,bourbon,0.37909145010910533
funk,bourbon,0.0
deep,bourbon,0.3187361008154188
bodied,bourbon,0.5859154929577466
vintage,bourbon,0.15603184323331293
boozy,bourbon,1.2196082746478873
coffee,black,0.7807784274720195
light,black,0.5644219743563015
body,black,0.2521440823327616
fruit,black,0.1853443452181114
carbonation,black,0.0977143733701488
finish,black,0.0709077753659487
smooth,black,0.1068343815513627
malt,black,0.5089957727600783
mouthfeel,black,0.08012578616352202
caramel,black,0.4188393367638651
thick,black,0.8232101318170071
roasted,black,0.9897891231964485
balanced,black,0.16132708623527922
thin,black,1.0438922845247585
funk,black,0.0
deep,black,0.8961436610393909
bodied,black,0.05450733752620545
vintage,black,0.7257770485826269
boozy,black,0.281692216981132
light,coffee,0.5059749704340458
body,coffee,0.3842579146093523
fruit,coffee,0.3476402169340443
carbonation,coffee,0.2316423803215668
finish,coffee,0.5042834120274817
smooth,coffee,0.7123003194888179
malt,coffee,1.3512020112082963
mouthfeel,coffee,0.5698402555910542
caramel,coffee,1.1933343014812663
thick,coffee,0.44605890848614815
roasted,coffee,2.621744033076489
balanced,coffee,0.6146407358963911
thin,coffee,0.42995995140170085
funk,coffee,0.0
deep,coffee,0.3213384899949554
bodied,coffee,0.4568690095846645
vintage,coffee,0.13272676760661203
boozy,coffee,0.9062749600638977
body,light,1.1690105474635863
fruit,light,0.4320894201844242
carbonation,light,0.8154561379867943
finish,light,0.5450300689385421
smooth,light,0.5454972375690608
malt,light,0.6706933248799928
mouthfeel,light,0.5279005524861878
caramel,light,0.9838146659969864
thick,light,0.3856807689396806
roasted,light,0.31052973675658113
balanced,light,0.3188661055285698
thin,light,0.6319936191736051
funk,light,1.1576766501890083
deep,light,0.4862241930793835
bodied,light,0.718232044198895
vintage,light,0.2295219793418208
boozy,light,0.3299378453038674
fruit,body,0.3329019734713685
carbonation,body,1.9315102241931512
finish,body,0.8803968892464468
smooth,body,0.9503030303030303
malt,body,0.49292101341281674
mouthfeel,body,1.0542424242424242
caramel,body,0.506198347107438
thick,body,0.6712328767123287
roasted,body,0.2882352941176471
balanced,body,0.2989627821842587
thin,body,0.34507042253521125
funk,body,0.4298245614035087
deep,body,0.08791866028708134
bodied,body,0.0
vintage,body,0.19367588932806326
boozy,body,0.5568181818181818
carbonation,fruit,0.23959147064780256
finish,fruit,0.4814663181431676
smooth,fruit,0.4080427046263345
malt,fruit,0.6131789277171694
mouthfeel,fruit,0.4533807829181495
caramel,fruit,1.2055807182141702
thick,fruit,0.031053478282065033
roasted,fruit,0.4400460540087922
balanced,fruit,0.5933506890539539
thin,fruit,0.2873540173424891
funk,fruit,0.83517512642817
deep,fruit,0.26844914778048323
bodied,fruit,0.3238434163701068
vintage,fruit,0.04928051988240756
boozy,fruit,0.4781750444839857
finish,carbonation,1.084658368707581
smooth,carbonation,1.2429268292682927
malt,carbonation,0.1485739037718246
mouthfeel,carbonation,1.7780758807588077
caramel,carbonation,0.4237250554323725
thick,carbonation,0.5911942681070647
roasted,carbonation,0.1827833572453372
balanced,carbonation,0.3823320783543406
thin,carbonation,0.29176686133058516
funk,carbonation,0.4997147339894452
deep,carbonation,0.20442875481386394
bodied,carbonation,1.7615176151761518
vintage,carbonation,0.15011193590196772
boozy,carbonation,0.5664380081300813
smooth,finish,0.7892035398230088
malt,finish,0.46206296242564926
mouthfeel,finish,1.221386430678466
caramel,finish,0.3587288817377313
thick,finish,0.28314543176950746
roasted,finish,0.36475793857365957
balanced,finish,0.5675001484825086
thin,finish,0.11909510158294902
funk,finish,0.8406303369042074
deep,finish,0.14834653004191897
bodied,finish,0.8053097345132744
vintage,finish,0.04084904450429652
boozy,finish,1.1010094026548671
malt,smooth,0.5221311475409836
mouthfeel,smooth,1.3589333333333333
caramel,smooth,0.46327272727272734
thick,smooth,0.9307762557077625
roasted,smooth,0.637
balanced,smooth,1.1115436241610737
thin,smooth,0.2691549295774648
funk,smooth,0.11175438596491229
deep,smooth,0.3352631578947368
bodied,smooth,1.2133333333333334
vintage,smooth,0.13847826086956522
boozy,smooth,0.7464843749999999
mouthfeel,malt,0.287172131147541
caramel,malt,1.4951937406855442
thick,malt,0.17881203682910396
roasted,malt,3.2249276759884284
balanced,malt,0.4205083067444163
thin,malt,0.3309281921034403
funk,malt,0.41220880069025023
deep,malt,0.0
bodied,malt,0.4795081967213114
vintage,malt,0.0
boozy,malt,0.8566214139344263
caramel,mouthfeel,0.20268181818181819
thick,mouthfeel,1.5706849315068492
roasted,mouthfeel,0.07494117647058825
balanced,mouthfeel,0.7695302013422817
thin,mouthfeel,0.40373239436619707
funk,mouthfeel,0.44701754385964915
deep,mouthfeel,0.0838157894736842
bodied,mouthfeel,1.3866666666666667
vintage,mouthfeel,0.04615942028985508
boozy,mouthfeel,0.44789062499999993
thick,caramel,0.43630136986301377
roasted,caramel,1.3285026737967915
balanced,caramel,0.4080841976815131
thin,caramel,0.12234314980793853
funk,caramel,0.0
deep,caramel,0.2857356459330143
bodied,caramel,0.5909090909090908
vintage,caramel,0.06294466403162055
boozy,caramel,0.8143465909090909
roasted,thick,0.41063658340048353
balanced,thick,0.2928197113174588
thin,thick,0.3072544858190237
funk,thick,0.07654409997596731
deep,thick,0.5166726748377793
bodied,thick,0.41552511415525106
vintage,thick,0.1896962477665277
boozy,thick,0.6817208904109588
balanced,roasted,0.7544413738649822
thin,roasted,0.31665285832642914
funk,roasted,0.0
deep,roasted,0.2958204334365325
bodied,roasted,0.5352941176470588
vintage,roasted,0.16291560102301791
boozy,roasted,0.6147518382352941
thin,balanced,0.0
funk,balanced,0.45001766160367357
deep,balanced,0.0843783115506888
bodied,balanced,0.6979865771812079
vintage,balanced,0.09293843011380215
boozy,balanced,0.8015939597315436
funk,thin,0.11805040770941437
deep,thin,0.4426890289103039
bodied,thin,0.09154929577464788
vintage,thin,0.09751990202082057
boozy,thin,0.21027728873239435
deep,funk,0.22056786703601108
bodied,funk,0.456140350877193
vintage,funk,0.0
boozy,funk,0.0
bodied,deep,0.17105263157894737
vintage,deep,0.09110411899313502
boozy,deep,0.19644325657894735
vintage,bodied,0.0
boozy,bodied,0.7109374999999999
boozy,vintage,0.10818614130434782
