word1,word2,lift_value
light,smooth,0.5604904247049678
light,medium,1.068359375
light,fruit,0.42298175069594807
light,full,0.8220070128569043
light,malt,0.7304643749461532
light,barrel,0.3668514709827417
light,oak,1.1683873264506943
light,caramel,0.9499202102694078
light,tan,0.5954281567489116
light,thick,0.405872376510494
light,stout,0.30002193944712596
light,rich,0.5130199713119277
light,creamy,0.8034120438368547
light,bitter,0.5805424528301886
light,dry,0.8491760210174348
light,roasted,0.32868645595481316
light,orange,0.69466618287373
light,citrus,0.712946871896723
light,hazy,0.4025826308042285
light,honey,0.8663407244181243
light,deep,0.46212334553646855
light,thin,0.5282276036250186
light,balanced,0.36859838274932616
carbonation,bourbon,0.2465049671526999
carbonation,coffee,0.22496915413791524
carbonation,smooth,1.264222727919215
carbonation,brown,0.24638501339739444
carbonation,white,0.1166974825771583
carbonation,smooth,1.264222727919215
carbonation,medium,2.3328100276898733
carbonation,fruit,0.25539531023033823
carbonation,full,1.74633135431836
carbonation,malt,0.1422750130050286
carbonation,barrel,0.17228088067670524
carbonation,oak,0.31844100788153806
carbonation,caramel,0.4650481768373323
carbonation,tan,0.057066351370148836
carbonation,thick,0.612661783530081
carbonation,stout,0.42268913747424197
carbonation,rich,0.3947923606484565
carbonation,creamy,1.2127453952853786
carbonation,bitter,0.48684731012658233
carbonation,dry,1.1832238423329595
carbonation,roasted,0.19846004998790615
carbonation,orange,0.26630963972736127
carbonation,citrus,0.1366588940706196
carbonation,hazy,0.18415028279019663
carbonation,honey,0.037905386676522226
carbonation,deep,0.1937700736822218
carbonation,thin,0.2453403767567029
carbonation,balanced,0.2885021097046413
bourbon,coffee,1.8934903806607868
bourbon,smooth,0.7390840563220026
bourbon,brown,1.0044927469278389
bourbon,white,0.09724790214763192
bourbon,smooth,0.7390840563220026
bourbon,medium,0.4665620055379746
bourbon,fruit,0.5533565054990661
bourbon,full,0.5514730592584295
bourbon,malt,1.3990376278827812
bourbon,barrel,1.6735856980022794
bourbon,oak,1.861655122999761
bourbon,caramel,1.6535046287549595
bourbon,tan,0.5706635137014884
bourbon,thick,0.40844118902005405
bourbon,stout,0.8151861937003237
bourbon,rich,0.9717965800577393
bourbon,creamy,0.373152429318578
bourbon,bitter,0.5517602848101265
bourbon,dry,0.2958059605832399
bourbon,roasted,2.2822905748609204
bourbon,orange,0.03328870496592016
bourbon,citrus,0.0
bourbon,hazy,0.0
bourbon,honey,0.3032430934121778
bourbon,deep,0.3100321178915549
bourbon,thin,0.20445031396391908
bourbon,balanced,0.865506329113924
coffee,smooth,0.6878270393055612
coffee,brown,0.7567393080186565
coffee,white,0.022187969009856815
coffee,smooth,0.6878270393055612
coffee,medium,0.3934030911552346
coffee,fruit,0.38847132627093567
coffee,full,0.5242644004983866
coffee,malt,1.3796053607635625
coffee,barrel,1.3757592348623537
coffee,oak,0.8383284517403446
coffee,caramel,1.1494692601972087
coffee,tan,0.683560122188281
coffee,thick,0.3661014886626374
coffee,stout,1.0332885567962387
coffee,rich,0.8314649439483184
coffee,creamy,0.6030610259625153
coffee,bitter,0.925654332129964
coffee,dry,0.299958872183887
coffee,roasted,2.5281565453333026
coffee,orange,0.037975562343793394
coffee,citrus,0.03897491924757743
coffee,hazy,0.0
coffee,honey,0.08648449234498934
coffee,deep,0.30947249313001773
coffee,thin,0.41982432701327493
coffee,balanced,0.6582430806257521
smooth,brown,0.17944722381694417
smooth,white,0.20717081176619115
smooth,smooth,0.0
smooth,medium,0.9603230337078652
smooth,fruit,0.4030208141462516
smooth,full,1.114994531172318
smooth,malt,0.533220460725463
smooth,barrel,0.34953937909366845
smooth,oak,0.6377994488022048
smooth,caramel,0.4892391972720667
smooth,tan,0.06753920237066305
smooth,thick,0.9322686529478602
smooth,stout,0.3573295009145545
smooth,rich,0.7188382942374664
smooth,creamy,1.2880979613806094
smooth,bitter,0.8834971910112359
smooth,dry,0.5056890911676859
smooth,roasted,0.6263508194374866
smooth,orange,0.23638720829732068
smooth,citrus,0.4447811945594323
smooth,hazy,0.04358913060801658
smooth,honey,0.3140326416796523
smooth,deep,0.27519704846553744
smooth,thin,0.2903653897195435
smooth,balanced,1.073122882111646
brown,white,0.08972361190847208
brown,smooth,0.17944722381694417
brown,medium,0.42110515510948904
brown,fruit,0.29454349647002515
brown,full,0.15900135650151798
brown,malt,0.5195980401959804
brown,barrel,0.5676825682360674
brown,oak,0.6780057843272277
brown,caramel,1.2812397864691145
brown,tan,1.2833680917622523
brown,thick,0.6729270893135406
brown,stout,0.17410032252588695
brown,rich,0.38526059674734275
brown,creamy,0.28690065125224
brown,bitter,0.14972627737226277
brown,dry,0.07581077335304445
brown,roasted,0.8392300897298806
brown,orange,0.07678270634475014
brown,citrus,0.0
brown,hazy,0.21237769840037274
brown,honey,0.43715701422558473
brown,deep,1.34083233467698
brown,thin,1.1317891832863958
brown,balanced,0.14259645464025025
white,smooth,0.20717081176619115
white,medium,0.4801615168539326
white,fruit,0.4030208141462516
white,full,0.27194988565178485
white,malt,0.1964496434251706
white,barrel,0.08738484477341711
white,oak,0.5218359126563494
white,caramel,0.30577449829504166
white,tan,0.1350784047413261
white,thick,0.5179270294154779
white,stout,0.0
white,rich,0.3953610618306065
white,creamy,0.7728587768283658
white,bitter,0.11523876404494382
white,dry,0.2722941260133694
white,roasted,0.07829385242968583
white,orange,2.2456784788245465
white,citrus,1.2130396215257246
white,hazy,3.2255956649932265
white,honey,0.8075125071762487
white,deep,0.3210632232097937
white,thin,0.8227019375387066
white,balanced,0.04877831282325665
smooth,medium,0.9603230337078652
smooth,fruit,0.4030208141462516
smooth,full,1.114994531172318
smooth,malt,0.533220460725463
smooth,barrel,0.34953937909366845
smooth,oak,0.6377994488022048
smooth,caramel,0.4892391972720667
smooth,tan,0.06753920237066305
smooth,thick,0.9322686529478602
smooth,stout,0.3573295009145545
smooth,rich,0.7188382942374664
smooth,creamy,1.2880979613806094
smooth,bitter,0.8834971910112359
smooth,dry,0.5056890911676859
smooth,roasted,0.6263508194374866
smooth,orange,0.23638720829732068
smooth,citrus,0.4447811945594323
smooth,hazy,0.04358913060801658
smooth,honey,0.3140326416796523
smooth,deep,0.27519704846553744
smooth,thin,0.2903653897195435
smooth,balanced,1.073122882111646
medium,fruit,0.34152471823770486
medium,full,1.389812638274336
medium,malt,0.6146725171232876
medium,barrel,0.2734189869668246
medium,oak,0.5744951356132075
medium,caramel,0.7972831156716418
medium,tan,0.1761031936813187
medium,thick,0.46815747893258425
medium,stout,0.11180505087209301
medium,rich,0.18743146929824558
medium,creamy,0.9979883982035926
medium,bitter,0.7211425781249998
medium,dry,1.2171182753164556
medium,roasted,0.2858031449044586
medium,orange,0.5341796874999999
medium,citrus,0.5482370476973684
medium,hazy,0.3182347074468085
medium,honey,0.42110515510948904
medium,deep,0.09567397388059701
medium,thin,0.5047367125984252
medium,balanced,0.4578683035714285
fruit,full,0.6249274626432613
fruit,malt,0.6141926790927464
fruit,barrel,0.6374796053142724
fruit,oak,0.5710253634395298
fruit,caramel,1.1376315145583558
fruit,tan,0.14781120518825439
fruit,thick,0.037783201326211095
fruit,stout,0.07820243995425086
fruit,rich,0.43262870290480293
fruit,creamy,0.402719151860214
fruit,bitter,0.4203381147540983
fruit,dry,0.5107906204606765
fruit,roasted,0.47120705857784273
fruit,orange,0.9053436317780581
fruit,citrus,1.4158757549611733
fruit,hazy,0.1430938262992675
fruit,honey,0.9818116549000838
fruit,deep,0.30113775385368236
fruit,thin,0.3177358977668775
fruit,balanced,0.6405152224824355
full,malt,0.4310219420535822
full,barrel,0.4817766220693704
full,oak,0.7192561362497912
full,caramel,0.5418702945449742
full,tan,0.0
full,thick,0.48950979417321266
full,stout,0.464370240790286
full,rich,0.891709361900326
full,creamy,1.34786179852684
full,bitter,0.9076327433628318
full,dry,0.5514730592584295
full,roasted,0.5087368243052814
full,orange,0.23272634445200815
full,citrus,0.19108057755006985
full,hazy,0.10299378648088871
full,honey,0.5300045216717266
full,deep,0.4334962356359794
full,thin,0.11434743223468748
full,balanced,0.3457648546144121
malt,barrel,0.710251249756541
malt,oak,0.9896614112173688
malt,caramel,1.3420568390922103
malt,tan,0.4940538913141653
malt,thick,0.2104817608126828
malt,stout,0.1306944886906658
malt,rich,0.657293919730834
malt,creamy,0.3589533262242638
malt,bitter,0.7024828767123287
malt,dry,0.37940003468007627
malt,roasted,3.054532763284181
malt,orange,0.6244292237442921
malt,citrus,0.8380497476568133
malt,hazy,0.0531429126590887
malt,honey,0.49225077492250774
malt,deep,0.0
malt,thin,0.354007118973142
malt,balanced,0.47575559904327025
barrel,oak,0.9904989716534024
barrel,caramel,0.8512414232156752
barrel,tan,0.5127857924066456
barrel,thick,0.393231801480377
barrel,stout,1.4017138763363826
barrel,rich,0.6822150162135195
barrel,creamy,0.23285183188126118
barrel,bitter,0.34025473933649286
barrel,dry,0.44300797888295634
barrel,roasted,0.9411960032601806
barrel,orange,0.0
barrel,citrus,0.05116612621601397
barrel,hazy,0.0
barrel,honey,0.1135365136472135
barrel,deep,0.17411756383956992
barrel,thin,0.367429189834683
barrel,balanced,0.8641390205371247
oak,caramel,1.5019008729935233
oak,tan,0.21265291312461126
oak,thick,0.3044042823828705
oak,stout,0.3150230364194822
oak,rich,0.7242634889109567
oak,creamy,0.3244548638571913
oak,bitter,0.3386497641509434
oak,dry,0.8818366372104132
oak,roasted,1.4297860834034373
oak,orange,0.24809506531204648
oak,citrus,0.45832298907646474
oak,hazy,0.054897631473303905
oak,honey,0.8475072304090346
oak,deep,0.11553083638411717
oak,thin,0.1218986777596197
oak,balanced,0.43003144654088055
caramel,tan,0.3588650155814335
caramel,thick,0.5045279221868187
caramel,stout,0.18986463033668866
caramel,rich,0.954874749061709
caramel,creamy,0.2933238001608723
caramel,bitter,0.4592350746268657
caramel,dry,0.20668807859436994
caramel,roasted,1.2480273790284249
caramel,orange,0.3140068886337543
caramel,citrus,0.3222702278083268
caramel,hazy,0.057901979464380235
caramel,honey,1.0130733195337183
caramel,deep,0.24370683893963022
caramel,thin,0.1285697496768128
caramel,balanced,0.4535655058043117
tan,thick,1.1650512408939375
tan,stout,0.05242141579350882
tan,rich,0.738191632928475
tan,creamy,0.8638547081660856
tan,bitter,0.0
tan,dry,0.057066351370148836
tan,roasted,0.6891579757821796
tan,orange,0.11559594251901946
tan,citrus,0.0
tan,hazy,0.19184007481879822
tan,honey,0.0
tan,deep,1.2784566180088568
tan,thin,2.3428657956217016
tan,balanced,0.0
thick,stout,0.8039913770577476
thick,rich,0.8086930810171497
thick,creamy,1.1040839668976654
thick,bitter,0.11523876404494383
thick,dry,0.17504622386573745
thick,roasted,0.46976311457811504
thick,orange,0.8864520311149525
thick,citrus,0.12130396215257244
thick,hazy,0.5884532632082238
thick,honey,0.13458541786270814
thick,deep,0.48159483481469056
thick,thin,0.3629567371494294
thick,balanced,0.2195024077046549
stout,rich,0.5579355365157078
stout,creamy,0.5141693357471104
stout,bitter,0.4174055232558139
stout,dry,0.12076832499264058
stout,roasted,0.30384387498148424
stout,orange,0.0
stout,citrus,0.0
stout,hazy,0.0
stout,honey,0.0
stout,deep,0.14239847275251646
stout,thin,0.37561801867789785
stout,balanced,0.7571982281284607
rich,creamy,0.7470322512868999
rich,bitter,0.5398026315789474
rich,dry,0.060737286253608705
rich,roasted,0.7946139233433903
rich,orange,0.18454790823211875
rich,citrus,0.126269621421976
rich,hazy,0.0
rich,honey,1.050710718401844
rich,deep,1.3606965174129353
rich,thin,0.37781461527835336
rich,balanced,0.5331384015594541
creamy,bitter,0.675561377245509
creamy,dry,0.24876828621238536
creamy,roasted,0.2503527975895343
creamy,orange,0.2519576232151083
creamy,citrus,0.7757642609517807
creamy,hazy,0.8362848770544018
creamy,honey,0.14345032562612
creamy,deep,0.2199928501206542
creamy,thin,0.4642368805695696
creamy,balanced,0.3119475335044197
bitter,dry,1.1684335443037974
bitter,roasted,0.9145700636942675
bitter,orange,0.657451923076923
bitter,citrus,0.9446546052631578
bitter,hazy,0.14547872340425533
bitter,honey,0.14972627737226277
bitter,deep,0.1530783582089552
bitter,thin,0.08075787401574804
bitter,balanced,0.7325892857142856
dry,roasted,0.19846004998790615
dry,orange,0.3994644595910419
dry,citrus,0.4099766822118588
dry,hazy,0.36830056558039326
dry,honey,0.22743232005913333
dry,deep,0.07750802947288872
dry,thin,0.16356025117113526
dry,balanced,0.7418625678119348
roasted,orange,0.0
roasted,citrus,0.0
roasted,hazy,0.0
roasted,honey,0.07629364452089824
roasted,deep,0.23400513356782965
roasted,thin,0.32920407242088373
roasted,balanced,0.829542007885957
orange,citrus,2.145369433198381
orange,hazy,2.4619476268412437
orange,honey,0.2303481190342504
orange,deep,0.07850172215843858
orange,thin,0.9939430648092066
orange,balanced,0.0
citrus,hazy,1.1485162374020157
citrus,honey,0.0788033038801383
citrus,deep,0.08056755695208169
citrus,thin,0.08500828843762952
citrus,balanced,0.5997807017543859
hazy,honey,0.2548532380804473
hazy,deep,0.3474118767862814
hazy,thin,0.8247612665438097
hazy,balanced,0.0
honey,deep,1.4302211569887788
honey,thin,0.0
honey,balanced,0.47532151546750084
deep,thin,0.38570924903043835
deep,balanced,0.09719260838663822
thin,balanced,0.0
dark,sweet,0.6847250434455657
chocolate,sweet,0.9101365819781236
black,sweet,0.26657313741416233
vanilla,sweet,1.104100115842314
light,sweet,0.7072037493434609
carbonation,sweet,0.3780798525465535
bourbon,sweet,0.9340796357032499
coffee,sweet,0.7103951020029529
smooth,sweet,0.6053942208214036
brown,sweet,0.5258053423779678
white,sweet,0.40798306185790245
smooth,sweet,0.6053942208214036
medium,sweet,0.6588597430406852
fruit,sweet,0.6624600695053884
full,sweet,0.6530291258456349
malt,sweet,0.6097210407438913
barrel,sweet,0.5329165694104753
oak,sweet,0.6961536907599692
caramel,sweet,1.1887883920866757
tan,sweet,0.2509941878250229
thick,sweet,0.5922334768905037
stout,sweet,0.3881654300084657
rich,sweet,0.9247154288290319
creamy,sweet,0.5891600097449641
bitter,sweet,1.1200615631691648
dry,sweet,0.42255983519908924
roasted,sweet,0.6938310669812737
orange,sweet,0.4505023884038873
citrus,sweet,0.46235771441451595
hazy,sweet,0.14952845232129025
honey,sweet,1.6671876709545321
deep,sweet,0.576912013806769
thin,sweet,0.22134920501104388
balanced,sweet,0.5577648618333843
chocolate,dark,1.4166473754268185
black,dark,0.9047330724359448
vanilla,dark,1.1809070804226487
light,dark,0.5083026948406125
carbonation,dark,0.2001599219364107
bourbon,dark,1.2676795055972678
coffee,dark,1.344676443077018
smooth,dark,0.3158578543416019
brown,dark,1.987800684599634
white,dark,0.1316074393090008
smooth,dark,0.3158578543416019
medium,dark,0.2882511375802998
fruit,dark,0.9792887983992697
full,dark,0.3109662504026833
malt,dark,1.0429438854829722
barrel,dark,0.6661457117630941
oak,dark,0.6132782513837824
caramel,dark,1.0838952986672632
tan,dark,1.4480433912982091
thick,dark,0.6317157086832038
stout,dark,0.3881654300084657
rich,dark,0.9041661970772756
creamy,dark,0.42082857838926
bitter,dark,0.3733538543897216
dry,dark,0.2891198872414821
roasted,dark,1.4771887232504537
orange,dark,0.247776313622138
citrus,dark,0.0462357714414516
hazy,dark,0.14952845232129025
honey,dark,0.6925241094734209
deep,dark,1.101377480903832
thin,dark,0.7747222175386536
balanced,dark,0.30677067400836133
black,chocolate,0.7391891891891891
vanilla,chocolate,1.9691515285777579
light,chocolate,0.7554606493285739
carbonation,chocolate,0.21052856654122473
bourbon,chocolate,2.11698169688676
coffee,chocolate,2.2282417796858227
smooth,chocolate,0.7198096973377871
brown,chocolate,0.7823535214046162
white,chocolate,0.2214799068731653
smooth,chocolate,0.7198096973377871
medium,chocolate,0.3609322212837837
fruit,chocolate,0.4695669029685423
full,chocolate,0.6541497249461851
malt,chocolate,1.3838701715414043
barrel,chocolate,1.1735942103240682
oak,chocolate,0.993721315655278
caramel,chocolate,1.195206400430281
tan,chocolate,0.8529106029106029
thick,chocolate,0.6229122380807774
stout,chocolate,0.4942253299811439
rich,chocolate,1.1022996680891417
creamy,chocolate,0.5090224955494417
bitter,chocolate,0.8315878378378377
dry,chocolate,0.3040968183373246
roasted,chocolate,2.401187812015838
orange,chocolate,0.0
citrus,chocolate,0.024315433854907538
hazy,chocolate,0.0
honey,chocolate,0.5125764450581968
deep,chocolate,0.46888866478418706
thin,chocolate,0.32012130240476694
balanced,chocolate,0.615990990990991
vanilla,black,0.46382136800452234
light,black,0.545695076989807
carbonation,black,0.0955041466608468
bourbon,black,0.6685290266259275
coffee,black,0.7762728743931283
smooth,black,0.11303112488699472
brown,black,1.3905612886987164
white,black,0.09890223427612038
smooth,black,0.11303112488699472
medium,black,0.2063038793103448
fruit,black,0.18552854720180895
full,black,0.11684467500762892
malt,black,0.49954337899543383
barrel,black,0.3754535054747508
oak,black,0.24912166558230323
caramel,black,0.39413278435409166
tan,black,2.3836680560818495
thick,black,0.8053467648198374
stout,black,0.13159582999198075
rich,black,0.2647307924984876
creamy,black,0.3614288664051208
bitter,black,0.09431034482758621
dry,black,0.0477520733304234
roasted,black,0.961124533274764
orange,black,0.02418213969938108
citrus,black,0.0
hazy,black,0.0
honey,black,0.41303800654417316
deep,black,0.9008749356664951
thin,black,0.950529459679609
balanced,black,0.1496989600437876
light,vanilla,0.9023610681513559
carbonation,vanilla,0.1702635401535588
bourbon,vanilla,2.255991907034654
coffee,vanilla,1.6186305261288985
smooth,vanilla,0.5877386872966169
brown,vanilla,0.6709046308483906
white,vanilla,0.13434027138208388
smooth,vanilla,0.5877386872966169
medium,vanilla,0.43785220286885246
fruit,vanilla,0.5145122278957269
full,vanilla,0.7538807485855215
malt,vanilla,1.1464930009731267
barrel,vanilla,1.23246057027426
oak,vanilla,1.5861815651098052
caramel,vanilla,1.7399070222657205
tan,vanilla,0.4434336155647631
thick,vanilla,0.5289648185669552
stout,vanilla,0.39101219977125423
rich,vanilla,0.8914773271977758
creamy,vanilla,0.45641503877490913
bitter,vanilla,0.5324282786885245
dry,vanilla,0.3405270803071176
roasted,vanilla,1.8277122272110267
orange,vanilla,0.14370533837746954
citrus,vanilla,0.08849223468507333
hazy,vanilla,0.06359725613300779
honey,vanilla,0.8836304894100753
deep,vanilla,0.30113775385368236
thin,vanilla,0.24712792048534915
balanced,vanilla,0.6405152224824355
carbonation,light,0.7838547886314784
bourbon,light,0.5552304752806304
coffee,light,0.5029970710442068
smooth,light,0.5604904247049678
brown,light,0.9793416884726621
white,light,0.5604904247049678
smooth,light,0.5604904247049678
medium,light,1.068359375
fruit,light,0.42298175069594807
full,light,0.8220070128569043
malt,light,0.7304643749461532
barrel,light,0.3668514709827417
oak,light,1.1683873264506943
caramel,light,0.9499202102694078
tan,light,0.5954281567489116
thick,light,0.405872376510494
stout,light,0.30002193944712596
rich,light,0.5130199713119277
creamy,light,0.8034120438368547
bitter,light,0.5805424528301886
dry,light,0.8491760210174348
roasted,light,0.32868645595481316
orange,light,0.69466618287373
citrus,light,0.712946871896723
hazy,light,0.4025826308042285
honey,light,0.8663407244181243
deep,light,0.46212334553646855
thin,light,0.5282276036250186
balanced,light,0.36859838274932616
bourbon,carbonation,0.2465049671526999
coffee,carbonation,0.22496915413791524
smooth,carbonation,1.264222727919215
brown,carbonation,0.24638501339739444
white,carbonation,0.1166974825771583
smooth,carbonation,1.264222727919215
medium,carbonation,2.3328100276898733
fruit,carbonation,0.25539531023033823
full,carbonation,1.74633135431836
malt,carbonation,0.1422750130050286
barrel,carbonation,0.17228088067670524
oak,carbonation,0.31844100788153806
caramel,carbonation,0.4650481768373323
tan,carbonation,0.057066351370148836
thick,carbonation,0.612661783530081
stout,carbonation,0.42268913747424197
rich,carbonation,0.3947923606484565
creamy,carbonation,1.2127453952853786
bitter,carbonation,0.48684731012658233
dry,carbonation,1.1832238423329595
roasted,carbonation,0.19846004998790615
orange,carbonation,0.26630963972736127
citrus,carbonation,0.1366588940706196
hazy,carbonation,0.18415028279019663
honey,carbonation,0.037905386676522226
deep,carbonation,0.1937700736822218
thin,carbonation,0.2453403767567029
balanced,carbonation,0.2885021097046413
coffee,bourbon,1.8934903806607868
smooth,bourbon,0.7390840563220026
brown,bourbon,1.0044927469278389
white,bourbon,0.09724790214763192
smooth,bourbon,0.7390840563220026
medium,bourbon,0.4665620055379746
fruit,bourbon,0.5533565054990661
full,bourbon,0.5514730592584295
malt,bourbon,1.3990376278827812
barrel,bourbon,1.6735856980022794
oak,bourbon,1.861655122999761
caramel,bourbon,1.6535046287549595
tan,bourbon,0.5706635137014884
thick,bourbon,0.40844118902005405
stout,bourbon,0.8151861937003237
rich,bourbon,0.9717965800577393
creamy,bourbon,0.373152429318578
bitter,bourbon,0.5517602848101265
dry,bourbon,0.2958059605832399
roasted,bourbon,2.2822905748609204
orange,bourbon,0.03328870496592016
citrus,bourbon,0.0
hazy,bourbon,0.0
honey,bourbon,0.3032430934121778
deep,bourbon,0.3100321178915549
thin,bourbon,0.20445031396391908
balanced,bourbon,0.865506329113924
smooth,coffee,0.6878270393055612
brown,coffee,0.7567393080186565
white,coffee,0.022187969009856815
smooth,coffee,0.6878270393055612
medium,coffee,0.3934030911552346
fruit,coffee,0.38847132627093567
full,coffee,0.5242644004983866
malt,coffee,1.3796053607635625
barrel,coffee,1.3757592348623537
oak,coffee,0.8383284517403446
caramel,coffee,1.1494692601972087
tan,coffee,0.683560122188281
thick,coffee,0.3661014886626374
stout,coffee,1.0332885567962387
rich,coffee,0.8314649439483184
creamy,coffee,0.6030610259625153
bitter,coffee,0.925654332129964
dry,coffee,0.299958872183887
roasted,coffee,2.5281565453333026
orange,coffee,0.037975562343793394
citrus,coffee,0.03897491924757743
hazy,coffee,0.0
honey,coffee,0.08648449234498934
deep,coffee,0.30947249313001773
thin,coffee,0.41982432701327493
balanced,coffee,0.6582430806257521
brown,smooth,0.17944722381694417
white,smooth,0.20717081176619115
smooth,smooth,0.0
medium,smooth,0.9603230337078652
fruit,smooth,0.4030208141462516
full,smooth,1.114994531172318
malt,smooth,0.533220460725463
barrel,smooth,0.34953937909366845
oak,smooth,0.6377994488022048
caramel,smooth,0.4892391972720667
tan,smooth,0.06753920237066305
thick,smooth,0.9322686529478602
stout,smooth,0.3573295009145545
rich,smooth,0.7188382942374664
creamy,smooth,1.2880979613806094
bitter,smooth,0.8834971910112359
dry,smooth,0.5056890911676859
roasted,smooth,0.6263508194374866
orange,smooth,0.23638720829732068
citrus,smooth,0.4447811945594323
hazy,smooth,0.04358913060801658
